"date"	"matchup"	"team"	"min"	"tpm"	"tpa"	"oreb"	"dreb"	"ast"	"stl"	"blk"	"to"	"pf"	"pts"	"HA"
20080206	"NOP@PHX"	"NOP"	290	8	21	15	30	13	14	2	9	23	132	-1
20080206	"NOP@PHX"	"PHX"	290	13	26	8	39	26	1	6	20	20	130	1
20080206	"CHI@POR"	"CHI"	240	8	18	8	22	23	6	4	12	20	97	-1
20080206	"CHI@POR"	"POR"	240	3	17	9	26	23	4	2	10	16	100	1
20080206	"OKC@SAC"	"OKC"	240	5	10	7	47	27	4	7	18	17	105	-1
20080206	"OKC@SAC"	"SAC"	240	7	22	14	28	14	10	2	11	16	92	1
20080207	"MIA@PHI"	"MIA"	240	2	15	13	25	22	5	2	18	28	84	-1
20080207	"MIA@PHI"	"PHI"	240	2	10	14	34	22	9	10	14	23	101	1
20080207	"CLE@HOU"	"CLE"	240	8	27	7	28	14	7	6	8	14	77	-1
20080207	"CLE@HOU"	"HOU"	240	8	27	17	38	29	3	5	9	12	92	1
20080207	"CHI@GSW"	"CHI"	240	5	9	4	43	22	8	7	24	16	114	-1
20080207	"CHI@GSW"	"GSW"	240	7	28	12	29	19	14	3	13	31	108	1
20080208	"BRK@CHA"	"BRK"	240	9	16	10	40	30	6	10	14	18	104	-1
20080208	"BRK@CHA"	"CHA"	240	7	22	12	31	14	6	5	12	14	90	1
20080208	"LAL@ORL"	"LAL"	240	10	20	8	32	22	4	6	9	20	117	-1
20080208	"LAL@ORL"	"ORL"	240	15	32	8	27	25	4	3	10	26	113	1
20080208	"LAC@TOR"	"LAC"	240	10	14	4	41	18	5	3	20	22	102	-1
20080208	"LAC@TOR"	"TOR"	240	6	21	4	29	24	15	1	8	24	98	1
20080208	"CLE@ATL"	"CLE"	240	8	17	15	30	25	12	7	12	20	100	-1
20080208	"CLE@ATL"	"ATL"	240	3	11	11	28	21	6	4	16	14	95	1
20080208	"SAS@NYK"	"SAS"	265	11	21	10	30	21	10	5	15	22	99	-1
20080208	"SAS@NYK"	"NYK"	265	9	21	16	28	18	9	2	16	20	93	1
20080208	"POR@DET"	"POR"	240	0	8	11	24	18	5	0	11	16	82	-1
20080208	"POR@DET"	"DET"	240	9	16	11	26	26	4	7	13	17	91	1
20080208	"BOS@MIN"	"BOS"	240	6	16	5	31	21	6	8	15	15	88	-1
20080208	"BOS@MIN"	"MIN"	240	3	17	15	29	21	11	5	16	23	86	1
20080208	"MEM@DAL"	"MEM"	240	2	9	10	36	14	1	5	10	14	81	-1
20080208	"MEM@DAL"	"DAL"	240	6	23	10	39	23	4	2	6	24	92	1
20080208	"OKC@PHX"	"OKC"	240	3	10	18	36	19	3	8	14	22	99	-1
20080208	"OKC@PHX"	"PHX"	240	3	15	13	34	21	7	9	13	23	103	1
20080208	"UTZ@SAC"	"UTZ"	240	7	17	7	24	25	12	7	13	29	104	-1
20080208	"UTZ@SAC"	"SAC"	240	9	18	12	33	18	9	3	21	21	117	1
20080208	"WAS@DEN"	"WAS"	240	4	20	11	26	20	12	4	11	19	100	-1
20080208	"WAS@DEN"	"DEN"	240	3	15	6	31	32	7	5	16	18	111	1
20080209	"POR@IND"	"POR"	240	3	13	7	38	19	3	2	14	25	93	-1
20080209	"POR@IND"	"IND"	240	10	33	16	32	18	7	6	6	21	101	1
20080209	"LAC@PHI"	"LAC"	240	3	10	10	20	15	8	2	13	19	80	-1
20080209	"LAC@PHI"	"PHI"	240	3	7	12	29	24	8	8	13	17	101	1
20080209	"MEM@NOP"	"MEM"	240	7	16	9	25	19	6	4	15	23	99	-1
20080209	"MEM@NOP"	"NOP"	240	8	25	14	26	30	10	6	11	21	112	1
20080209	"ATL@HOU"	"ATL"	240	0	5	16	23	16	10	2	9	20	89	-1
20080209	"ATL@HOU"	"HOU"	240	6	19	15	31	32	4	6	14	23	108	1
20080209	"NYK@MIL"	"NYK"	240	5	17	14	34	20	4	4	17	25	99	-1
20080209	"NYK@MIL"	"MIL"	240	3	14	10	27	23	7	7	11	24	98	1
20080209	"CHI@UTZ"	"CHI"	240	5	18	5	29	21	11	5	12	26	87	-1
20080209	"CHI@UTZ"	"UTZ"	240	6	15	5	34	25	9	6	17	25	97	1
20080209	"SAC@GSW"	"SAC"	240	3	16	16	36	18	9	4	18	24	102	-1
20080209	"SAC@GSW"	"GSW"	240	7	31	18	31	21	10	5	17	23	105	1
20080210	"SAS@BOS"	"SAS"	240	11	31	7	30	20	5	3	15	28	90	-1
20080210	"SAS@BOS"	"BOS"	240	9	23	10	36	24	9	0	14	19	98	1
20080210	"LAL@MIA"	"LAL"	240	8	25	11	32	21	9	1	16	14	104	-1
20080210	"LAL@MIA"	"MIA"	240	4	12	7	34	24	12	6	18	20	94	1
20080210	"DAL@BRK"	"DAL"	240	2	18	15	26	16	5	1	9	26	82	-1
20080210	"DAL@BRK"	"BRK"	240	3	12	10	37	25	6	6	11	18	101	1
20080210	"CHA@DET"	"CHA"	240	4	13	12	23	18	5	4	16	25	87	-1
20080210	"CHA@DET"	"DET"	240	12	24	15	31	31	11	3	10	28	113	1
20080210	"TOR@MIN"	"TOR"	240	6	16	8	35	31	5	7	11	18	105	-1
20080210	"TOR@MIN"	"MIN"	240	3	14	8	34	18	5	2	14	20	82	1
20080210	"DEN@CLE"	"DEN"	240	11	27	15	33	30	11	5	12	16	113	-1
20080210	"DEN@CLE"	"CLE"	240	4	23	17	30	15	6	7	17	20	83	1
20080210	"WAS@PHX"	"WAS"	240	9	20	16	30	20	5	4	13	20	107	-1
20080210	"WAS@PHX"	"PHX"	240	8	21	5	31	26	7	8	9	20	108	1
20080211	"LAL@CHA"	"LAL"	240	7	18	8	26	24	13	7	13	18	106	-1
20080211	"LAL@CHA"	"CHA"	240	5	13	12	23	20	5	4	15	23	97	1
20080211	"CLE@ORL"	"CLE"	240	9	14	8	33	21	5	6	13	22	118	-1
20080211	"CLE@ORL"	"ORL"	240	10	26	12	29	16	7	2	10	25	111	1
20080211	"DAL@PHI"	"DAL"	240	6	23	11	35	21	6	4	14	16	76	-1
20080211	"DAL@PHI"	"PHI"	240	3	11	10	33	19	8	1	12	18	84	1
20080211	"SAS@TOR"	"SAS"	240	9	23	10	36	22	4	2	11	17	93	-1
20080211	"SAS@TOR"	"TOR"	240	7	16	6	28	16	4	1	8	18	88	1
20080211	"LAC@MIL"	"LAC"	240	2	10	8	32	18	12	2	9	24	96	-1
20080211	"LAC@MIL"	"MIL"	240	4	10	14	33	21	2	7	18	17	89	1
20080211	"POR@HOU"	"POR"	240	2	6	9	28	19	5	4	10	20	83	-1
20080211	"POR@HOU"	"HOU"	240	7	16	6	30	20	5	2	12	16	95	1
20080211	"WAS@GSW"	"WAS"	240	10	21	13	30	19	11	2	13	23	117	-1
20080211	"WAS@GSW"	"GSW"	240	10	27	11	32	24	9	2	15	22	120	1
20080212	"DET@ATL"	"DET"	240	6	16	11	23	15	11	6	8	20	94	-1
20080212	"DET@ATL"	"ATL"	240	2	9	17	30	18	3	4	14	21	90	1
20080212	"BOS@IND"	"BOS"	240	10	28	8	34	20	10	6	8	23	104	-1
20080212	"BOS@IND"	"IND"	240	7	24	14	34	19	2	11	16	25	97	1
20080212	"MIN@BRK"	"MIN"	240	6	14	13	33	21	8	1	10	21	88	-1
20080212	"MIN@BRK"	"BRK"	240	3	17	16	38	30	6	8	13	21	92	1
20080212	"DEN@MIA"	"DEN"	265	8	22	16	33	21	8	10	13	14	114	-1
20080212	"DEN@MIA"	"MIA"	265	8	19	14	32	31	9	1	10	13	113	1
20080212	"SAC@MEM"	"SAC"	240	8	22	12	30	23	7	1	11	26	94	-1
20080212	"SAC@MEM"	"MEM"	240	8	23	9	40	18	6	4	15	23	107	1
20080212	"NOP@CHI"	"NOP"	240	8	19	10	27	21	10	9	11	17	100	-1
20080212	"NOP@CHI"	"CHI"	240	6	14	14	27	21	5	5	17	18	86	1
20080213	"ATL@CHA"	"ATL"	265	6	8	12	30	13	6	4	13	23	98	-1
20080213	"ATL@CHA"	"CHA"	265	2	13	14	34	17	6	9	12	22	100	1
20080213	"SAS@CLE"	"SAS"	240	12	20	7	27	23	4	3	5	15	112	-1
20080213	"SAS@CLE"	"CLE"	240	11	22	7	32	24	2	6	9	23	105	1
20080213	"DEN@ORL"	"DEN"	240	7	19	7	28	18	14	8	15	23	98	-1
20080213	"DEN@ORL"	"ORL"	240	8	22	16	35	18	7	3	18	23	109	1
20080213	"MEM@PHI"	"MEM"	240	7	26	14	26	17	8	1	19	15	88	-1
20080213	"MEM@PHI"	"PHI"	240	6	13	15	33	28	13	5	18	19	102	1
20080213	"BRK@TOR"	"BRK"	240	6	15	3	25	26	8	2	13	19	91	-1
20080213	"BRK@TOR"	"TOR"	240	8	20	9	32	25	10	4	12	11	109	1
20080213	"NYK@BOS"	"NYK"	240	5	17	9	28	20	11	0	15	25	103	-1
20080213	"NYK@BOS"	"BOS"	240	7	21	10	29	29	6	6	15	25	111	1
20080213	"IND@DET"	"IND"	240	6	15	7	30	13	6	6	10	21	80	-1
20080213	"IND@DET"	"DET"	240	9	19	9	39	24	5	11	13	24	96	1
20080213	"NOP@MIL"	"NOP"	240	9	14	9	30	22	5	1	13	18	111	-1
20080213	"NOP@MIL"	"MIL"	240	8	15	10	22	29	9	5	8	16	107	1
20080213	"LAL@MIN"	"LAL"	240	7	25	12	39	29	10	7	13	11	117	-1
20080213	"LAL@MIN"	"MIN"	240	6	19	12	32	24	10	2	16	27	92	1
20080213	"POR@DAL"	"POR"	240	3	9	13	27	10	1	4	14	24	76	-1
20080213	"POR@DAL"	"DAL"	240	4	17	17	30	18	3	5	11	17	96	1
20080213	"SAC@HOU"	"SAC"	240	4	13	7	30	16	10	1	15	16	87	-1
20080213	"SAC@HOU"	"HOU"	240	9	23	14	30	23	7	7	17	21	89	1
20080213	"PHX@GSW"	"PHX"	240	7	21	16	33	28	5	1	19	16	118	-1
20080213	"PHX@GSW"	"GSW"	240	8	21	11	23	26	10	2	11	21	120	1
20080213	"UTZ@OKC"	"UTZ"	240	2	11	14	27	28	14	3	15	20	112	-1
20080213	"UTZ@OKC"	"OKC"	240	2	11	15	24	27	9	3	18	24	93	1
20080213	"WAS@LAC"	"WAS"	240	2	11	22	29	16	8	3	15	21	91	-1
20080213	"WAS@LAC"	"LAC"	240	4	13	7	24	19	9	2	16	19	89	1
20080214	"MIA@CHI"	"MIA"	240	10	21	4	31	20	7	4	18	20	92	-1
20080214	"MIA@CHI"	"CHI"	240	3	13	13	40	19	7	4	14	17	99	1
20080214	"DAL@PHX"	"DAL"	240	7	17	20	25	8	5	4	13	24	97	-1
20080214	"DAL@PHX"	"PHX"	240	5	14	8	29	24	5	7	11	24	109	1
20080219	"HOU@CLE"	"HOU"	240	8	23	8	39	23	7	8	12	19	93	-1
20080219	"HOU@CLE"	"CLE"	240	6	17	9	36	16	8	6	13	20	85	1
20080219	"NYK@WAS"	"NYK"	265	10	27	10	35	24	7	2	14	20	113	-1
20080219	"NYK@WAS"	"WAS"	265	7	20	11	31	15	11	4	11	27	100	1
20080219	"ORL@DET"	"ORL"	240	13	20	6	30	18	6	6	14	24	103	-1
20080219	"ORL@DET"	"DET"	240	2	14	15	29	17	9	8	13	21	85	1
20080219	"PHI@MIN"	"PHI"	240	1	6	11	28	19	7	3	11	19	88	-1
20080219	"PHI@MIN"	"MIN"	240	7	20	14	31	25	6	3	14	24	104	1
20080219	"CHA@SAS"	"CHA"	240	4	14	10	27	13	15	1	14	17	65	-1
20080219	"CHA@SAS"	"SAS"	240	9	26	9	45	23	6	8	20	21	85	1
20080219	"BOS@DEN"	"BOS"	240	11	33	14	33	19	8	6	13	33	118	-1
20080219	"BOS@DEN"	"DEN"	240	8	17	8	37	29	9	12	16	26	124	1
20080219	"GSW@UTZ"	"GSW"	240	9	25	8	25	21	8	4	12	22	109	-1
20080219	"GSW@UTZ"	"UTZ"	240	8	16	12	33	31	4	6	19	21	119	1
20080219	"MEM@OKC"	"MEM"	240	6	19	13	32	22	11	7	12	20	101	-1
20080219	"MEM@OKC"	"OKC"	240	7	11	9	40	23	5	4	20	21	108	1
20080219	"SAC@POR"	"SAC"	240	10	19	12	33	23	6	2	11	18	105	-1
20080219	"SAC@POR"	"POR"	240	6	19	10	27	27	5	8	7	16	94	1
20080219	"ATL@LAL"	"ATL"	240	5	13	11	28	19	7	7	23	24	93	-1
20080219	"ATL@LAL"	"LAL"	240	6	18	13	32	22	16	5	12	21	122	1
20080220	"CLE@IND"	"CLE"	240	10	21	13	32	20	6	7	14	20	106	-1
20080220	"CLE@IND"	"IND"	240	9	24	8	31	20	4	3	13	18	97	1
20080220	"NYK@PHI"	"NYK"	240	5	22	9	22	25	5	2	23	18	84	-1
20080220	"NYK@PHI"	"PHI"	240	7	14	14	29	23	16	4	12	17	124	1
20080220	"ORL@TOR"	"ORL"	240	9	28	17	23	18	3	1	9	19	110	-1
20080220	"ORL@TOR"	"TOR"	240	11	20	9	25	33	3	5	8	26	127	1
20080220	"CHI@BRK"	"CHI"	265	4	14	21	33	25	7	5	12	28	102	-1
20080220	"CHI@BRK"	"BRK"	265	10	19	15	36	23	7	8	15	26	110	1
20080220	"DET@MIL"	"DET"	240	8	25	14	26	21	8	4	12	22	98	-1
20080220	"DET@MIL"	"MIL"	240	6	14	15	32	24	6	4	13	21	103	1
20080220	"DAL@NOP"	"DAL"	240	4	15	10	30	13	9	2	17	22	93	-1
20080220	"DAL@NOP"	"NOP"	240	10	19	11	29	20	11	0	15	21	104	1
20080220	"LAL@PHX"	"LAL"	240	4	13	7	26	18	6	6	9	24	130	-1
20080220	"LAL@PHX"	"PHX"	240	5	16	16	30	26	4	9	12	22	124	1
20080220	"ATL@SAC"	"ATL"	240	9	18	12	24	17	5	10	17	25	107	-1
20080220	"ATL@SAC"	"SAC"	240	10	19	15	25	23	8	5	12	21	119	1
20080220	"BOS@GSW"	"BOS"	240	11	23	8	29	24	8	3	15	28	117	-1
20080220	"BOS@GSW"	"GSW"	240	4	15	16	33	24	8	4	16	28	119	1
20080220	"MEM@LAC"	"MEM"	240	6	20	12	29	15	6	5	15	22	86	-1
20080220	"MEM@LAC"	"LAC"	240	6	12	10	38	28	8	9	15	28	100	1
20080221	"MIA@HOU"	"MIA"	240	7	14	12	22	24	5	3	11	17	100	-1
20080221	"MIA@HOU"	"HOU"	240	9	23	10	32	32	7	1	11	20	112	1
20080221	"SAS@MIN"	"SAS"	240	8	25	10	31	20	8	6	11	18	100	-1
20080221	"SAS@MIN"	"MIN"	240	5	9	8	26	26	5	4	12	22	99	1
20080221	"OKC@POR"	"OKC"	240	6	13	13	38	19	2	3	15	28	88	-1
20080221	"OKC@POR"	"POR"	240	7	19	10	39	20	10	11	8	20	92	1
20080222	"SAC@CHA"	"SAC"	265	9	17	15	38	21	8	11	19	30	116	-1
20080222	"SAC@CHA"	"CHA"	265	11	25	9	32	21	10	8	13	29	115	1
20080222	"BRK@IND"	"BRK"	240	10	22	10	29	22	10	5	22	26	103	-1
20080222	"BRK@IND"	"IND"	240	12	28	16	27	21	8	2	15	20	113	1
20080222	"PHI@ORL"	"PHI"	240	3	13	10	24	12	5	7	9	16	99	-1
20080222	"PHI@ORL"	"ORL"	240	15	33	9	29	24	4	5	11	20	115	1
20080222	"TOR@NYK"	"TOR"	240	10	26	5	31	22	8	2	16	24	99	-1
20080222	"TOR@NYK"	"NYK"	240	8	24	12	33	17	6	2	14	19	103	1
20080222	"DEN@CHI"	"DEN"	240	10	28	13	24	17	5	7	15	21	121	-1
20080222	"DEN@CHI"	"CHI"	240	11	22	16	28	34	7	5	12	25	135	1
20080222	"WAS@CLE"	"WAS"	240	4	13	3	28	18	9	4	8	17	89	-1
20080222	"WAS@CLE"	"CLE"	240	12	32	13	30	23	4	4	13	22	90	1
20080222	"MIL@DET"	"MIL"	240	4	10	9	23	16	6	8	15	26	100	-1
20080222	"MIL@DET"	"DET"	240	7	19	16	26	33	8	8	6	23	127	1
20080222	"DAL@MEM"	"DAL"	240	9	19	13	34	32	12	2	21	22	98	-1
20080222	"DAL@MEM"	"MEM"	240	4	19	13	27	16	11	3	16	22	83	1
20080222	"HOU@NOP"	"HOU"	240	6	19	15	40	21	2	1	11	21	100	-1
20080222	"HOU@NOP"	"NOP"	240	2	11	12	26	20	5	7	9	17	80	1
20080222	"ATL@GSW"	"ATL"	240	10	23	18	35	26	7	6	20	17	117	-1
20080222	"ATL@GSW"	"GSW"	240	6	26	11	29	20	9	6	14	22	110	1
20080222	"UTZ@LAC"	"UTZ"	240	0	13	15	26	23	6	2	16	26	104	-1
20080222	"UTZ@LAC"	"LAC"	240	4	11	11	22	24	7	5	11	28	114	1
20080222	"POR@OKC"	"POR"	240	4	18	14	27	17	8	4	12	22	87	-1
20080222	"POR@OKC"	"OKC"	240	5	8	15	29	13	5	3	16	25	99	1
20080222	"BOS@PHX"	"BOS"	240	4	17	8	24	14	13	5	20	27	77	-1
20080222	"BOS@PHX"	"PHX"	240	5	11	12	38	14	7	7	24	20	85	1
20080223	"CHA@WAS"	"CHA"	240	4	14	10	26	21	3	4	14	19	95	-1
20080223	"CHA@WAS"	"WAS"	240	6	15	22	24	24	9	7	7	17	110	1
20080223	"IND@BRK"	"IND"	240	9	29	4	29	21	6	5	9	24	91	-1
20080223	"IND@BRK"	"BRK"	240	6	13	9	48	25	5	4	15	22	102	1
20080223	"PHI@MIA"	"PHI"	265	2	9	17	33	20	11	3	23	16	101	-1
20080223	"PHI@MIA"	"MIA"	265	7	20	8	25	21	15	5	17	18	96	1
20080223	"DEN@MIL"	"DEN"	240	8	22	9	31	22	13	8	14	26	109	-1
20080223	"DEN@MIL"	"MIL"	240	6	18	20	33	20	5	5	17	24	115	1
20080223	"NOP@SAS"	"NOP"	240	7	17	7	28	13	5	3	7	22	89	-1
20080223	"NOP@SAS"	"SAS"	240	7	22	8	35	26	3	5	10	18	98	1
20080223	"ATL@UTZ"	"ATL"	240	7	15	10	33	23	7	3	22	22	94	-1
20080223	"ATL@UTZ"	"UTZ"	240	4	12	11	26	26	12	2	12	19	100	1
20080223	"LAL@LAC"	"LAL"	240	10	26	7	33	27	7	6	11	22	113	-1
20080223	"LAL@LAC"	"LAC"	240	1	14	9	36	26	6	3	16	28	95	1
20080224	"DET@PHX"	"DET"	240	9	18	11	37	26	3	4	9	23	116	-1
20080224	"DET@PHX"	"PHX"	240	4	12	5	27	19	2	5	12	13	86	1
20080224	"MEM@CLE"	"MEM"	240	4	15	8	25	12	11	3	15	19	89	-1
20080224	"MEM@CLE"	"CLE"	240	7	19	10	36	27	9	7	19	28	109	1
20080224	"SAC@ORL"	"SAC"	240	6	15	9	33	19	2	7	15	24	93	-1
20080224	"SAC@ORL"	"ORL"	240	11	22	8	34	24	6	6	8	23	112	1
20080224	"BOS@POR"	"BOS"	240	14	21	10	27	25	6	1	17	26	112	-1
20080224	"BOS@POR"	"POR"	240	12	21	15	16	21	13	3	15	20	102	1
20080224	"NYK@TOR"	"NYK"	240	9	23	8	28	17	3	2	9	16	92	-1
20080224	"NYK@TOR"	"TOR"	240	10	23	14	37	26	3	6	7	19	115	1
20080224	"DAL@MIN"	"DAL"	240	5	20	10	33	24	8	4	13	12	99	-1
20080224	"DAL@MIN"	"MIN"	240	2	6	7	28	19	8	5	15	19	83	1
20080224	"CHI@HOU"	"CHI"	240	4	13	7	32	28	8	5	15	23	97	-1
20080224	"CHI@HOU"	"HOU"	240	13	24	8	30	28	8	3	16	17	110	1
20080224	"LAL@OKC"	"LAL"	240	11	21	11	32	28	8	7	11	13	111	-1
20080224	"LAL@OKC"	"OKC"	240	2	8	16	34	19	6	7	15	15	91	1
20080225	"TOR@IND"	"TOR"	240	7	18	11	35	20	3	7	17	20	102	-1
20080225	"TOR@IND"	"IND"	240	10	27	11	28	19	6	5	8	27	98	1
20080225	"WAS@NOP"	"WAS"	240	6	18	10	25	11	11	2	7	18	95	-1
20080225	"WAS@NOP"	"NOP"	240	10	24	11	31	19	3	1	16	17	92	1
20080225	"CHI@DAL"	"CHI"	240	5	13	8	31	13	10	3	15	16	94	-1
20080225	"CHI@DAL"	"DAL"	240	9	14	10	36	21	10	9	21	22	102	1
20080225	"ATL@SAS"	"ATL"	240	7	16	18	35	17	10	2	22	18	74	-1
20080225	"ATL@SAS"	"SAS"	240	8	21	11	32	22	11	8	16	20	89	1
20080225	"DET@DEN"	"DET"	240	5	18	11	36	29	7	3	11	25	98	-1
20080225	"DET@DEN"	"DEN"	240	7	24	17	29	25	7	6	8	14	93	1
20080225	"BOS@LAC"	"BOS"	240	8	18	3	34	22	10	8	13	22	104	-1
20080225	"BOS@LAC"	"LAC"	240	2	11	10	26	22	8	2	14	22	76	1
20080226	"ORL@BRK"	"ORL"	240	5	17	3	34	16	8	2	10	16	102	-1
20080226	"ORL@BRK"	"BRK"	240	12	26	8	32	25	5	5	13	34	92	1
20080226	"SAC@MIA"	"SAC"	240	2	17	9	28	16	7	1	16	26	86	-1
20080226	"SAC@MIA"	"MIA"	240	5	11	8	32	27	9	8	15	20	107	1
20080226	"PHX@MEM"	"PHX"	240	9	24	10	38	26	6	2	15	16	127	-1
20080226	"PHX@MEM"	"MEM"	240	10	27	11	25	20	9	4	9	22	113	1
20080226	"CLE@MIL"	"CLE"	240	10	24	12	32	27	3	1	13	24	102	-1
20080226	"CLE@MIL"	"MIL"	240	5	13	12	30	20	5	2	8	16	105	1
20080226	"UTZ@MIN"	"UTZ"	240	6	13	9	30	26	7	8	24	26	100	-1
20080226	"UTZ@MIN"	"MIN"	240	7	16	15	28	18	16	2	13	28	111	1
20080226	"WAS@HOU"	"WAS"	240	4	13	9	28	11	8	3	5	9	69	-1
20080226	"WAS@HOU"	"HOU"	240	7	27	12	43	25	3	8	10	20	94	1
20080226	"OKC@GSW"	"OKC"	240	0	4	15	37	30	7	8	24	18	99	-1
20080226	"OKC@GSW"	"GSW"	240	6	21	17	25	24	14	5	12	16	105	1
20080226	"POR@LAL"	"POR"	240	2	20	11	30	12	6	5	11	20	83	-1
20080226	"POR@LAL"	"LAL"	240	9	19	6	35	19	5	6	12	19	96	1
20080227	"SAC@ATL"	"SAC"	240	6	20	16	24	25	9	3	12	27	117	-1
20080227	"SAC@ATL"	"ATL"	240	8	17	13	33	28	8	4	16	26	123	1
20080227	"CHI@IND"	"CHI"	240	9	16	15	31	26	13	7	13	34	113	-1
20080227	"CHI@IND"	"IND"	240	10	27	13	34	20	5	5	18	28	107	1
20080227	"ORL@PHI"	"ORL"	240	11	26	11	30	18	5	1	20	21	89	-1
20080227	"ORL@PHI"	"PHI"	240	2	10	10	31	24	12	5	11	23	101	1
20080227	"MIN@TOR"	"MIN"	240	6	20	7	26	21	4	2	19	27	85	-1
20080227	"MIN@TOR"	"TOR"	240	3	18	13	24	26	8	4	6	17	107	1
20080227	"CLE@BOS"	"CLE"	240	6	19	15	29	16	7	2	15	24	87	-1
20080227	"CLE@BOS"	"BOS"	240	4	12	5	32	27	10	2	19	25	92	1
20080227	"CHA@NYK"	"CHA"	240	4	12	10	34	15	9	4	13	17	89	-1
20080227	"CHA@NYK"	"NYK"	240	7	17	12	38	26	6	4	11	18	113	1
20080227	"PHX@NOP"	"PHX"	240	9	18	5	31	28	2	7	18	20	103	-1
20080227	"PHX@NOP"	"NOP"	240	8	15	5	31	26	12	3	10	22	120	1
20080227	"DET@UTZ"	"DET"	240	4	16	11	29	17	7	4	9	21	95	-1
20080227	"DET@UTZ"	"UTZ"	240	7	17	11	30	29	2	5	9	22	103	1
20080227	"DEN@OKC"	"DEN"	240	9	17	7	42	35	13	7	17	16	138	-1
20080227	"DEN@OKC"	"OKC"	240	3	11	19	23	15	10	1	16	15	96	1
20080227	"POR@LAC"	"POR"	240	5	11	8	35	16	5	3	13	22	82	-1
20080227	"POR@LAC"	"LAC"	240	6	20	14	29	19	8	2	11	19	80	1
20080228	"MIL@BRK"	"MIL"	240	4	12	16	27	19	4	5	15	22	106	-1
20080228	"MIL@BRK"	"BRK"	240	11	23	18	22	25	9	4	8	25	120	1
20080228	"DAL@SAS"	"DAL"	240	4	14	9	35	17	4	3	11	19	94	-1
20080228	"DAL@SAS"	"SAS"	240	7	18	8	28	19	6	4	6	21	97	1
20080228	"MIA@LAL"	"MIA"	240	7	18	11	29	23	6	5	12	21	88	-1
20080228	"MIA@LAL"	"LAL"	240	8	20	11	44	28	8	12	16	16	106	1
20080229	"IND@TOR"	"IND"	240	12	30	9	35	28	4	2	12	19	122	-1
20080229	"IND@TOR"	"TOR"	240	6	21	11	37	28	5	3	12	24	111	1
20080229	"NYK@ATL"	"NYK"	240	4	16	13	35	22	5	3	12	20	93	-1
20080229	"NYK@ATL"	"ATL"	240	4	14	12	32	27	6	5	10	15	99	1
20080229	"CHA@BOS"	"CHA"	240	11	26	13	31	22	9	2	15	23	100	-1
20080229	"CHA@BOS"	"BOS"	240	9	19	12	32	33	9	5	16	20	108	1
20080229	"MIN@CLE"	"MIN"	240	7	19	16	24	14	7	4	13	22	84	-1
20080229	"MIN@CLE"	"CLE"	240	4	15	9	31	23	6	10	10	9	92	1
20080229	"WAS@CHI"	"WAS"	240	1	9	17	28	16	11	10	15	21	97	-1
20080229	"WAS@CHI"	"CHI"	240	7	20	13	34	26	7	5	20	28	91	1
20080229	"UTZ@NOP"	"UTZ"	240	3	16	12	33	17	2	2	14	21	98	-1
20080229	"UTZ@NOP"	"NOP"	240	9	20	7	27	24	9	3	6	20	110	1
20080229	"SAC@DAL"	"SAC"	240	5	12	12	31	20	5	7	12	21	106	-1
20080229	"SAC@DAL"	"DAL"	240	5	12	15	34	24	6	6	8	20	115	1
20080229	"MEM@HOU"	"MEM"	240	8	18	13	27	13	12	7	13	21	95	-1
20080229	"MEM@HOU"	"HOU"	240	10	27	9	44	24	12	13	17	23	116	1
20080229	"LAC@DEN"	"LAC"	240	9	21	10	31	28	8	5	11	20	104	-1
20080229	"LAC@DEN"	"DEN"	240	3	20	18	37	25	4	10	9	19	110	1
20080229	"PHI@GSW"	"PHI"	240	3	10	23	27	23	8	2	17	19	97	-1
20080229	"PHI@GSW"	"GSW"	240	11	29	12	33	30	8	12	13	17	119	1
20080229	"MIA@OKC"	"MIA"	240	5	13	17	26	22	9	6	9	24	103	-1
20080229	"MIA@OKC"	"OKC"	240	2	7	8	37	23	4	7	17	16	93	1
20080229	"LAL@POR"	"LAL"	240	5	27	13	30	25	4	2	12	20	111	-1
20080229	"LAL@POR"	"POR"	240	9	19	7	28	29	4	1	6	21	119	1
20080301	"NYK@ORL"	"NYK"	240	4	10	11	26	15	4	2	9	26	92	-1
20080301	"NYK@ORL"	"ORL"	240	8	24	14	40	22	7	2	11	17	118	1
20080301	"UTZ@MEM"	"UTZ"	240	8	17	7	32	37	11	2	15	28	113	-1
20080301	"UTZ@MEM"	"MEM"	240	6	24	11	27	14	6	3	18	24	92	1
20080301	"SAS@MIL"	"SAS"	240	6	21	7	35	17	6	2	14	28	96	-1
20080301	"SAS@MIL"	"MIL"	240	4	12	12	34	14	7	5	10	22	94	1
20080301	"PHI@PHX"	"PHI"	240	3	7	12	27	20	13	3	10	17	119	-1
20080301	"PHI@PHX"	"PHX"	240	9	23	13	27	25	2	3	18	19	114	1
20080301	"DET@LAC"	"DET"	240	7	14	8	36	28	5	7	12	24	103	-1
20080301	"DET@LAC"	"LAC"	240	1	6	10	27	12	4	2	13	15	73	1
20080302	"CHI@CLE"	"CHI"	240	3	17	13	31	18	5	7	18	22	86	-1
20080302	"CHI@CLE"	"CLE"	240	5	16	9	30	19	10	4	10	19	95	1
20080302	"DAL@LAL"	"DAL"	265	11	27	17	36	23	7	2	10	29	104	-1
20080302	"DAL@LAL"	"LAL"	265	5	23	14	44	20	9	9	11	23	108	1
